,time,code,OPEN,HIGH,LOW,CLOSE,PCT_CHG,VOLUME,AMT,FREE_TURN,rsi,close_deviation,min_volume,is_min
185179,2016-05-23,300012.SZ,10.3,11.29,10.3,10.69,4.19103,14045600.0,152122000.0,2.08208,10.2675695468,-0.462841063263,2272050.0,False
185523,2016-05-23,300358.SZ,17.82,19.08,17.66,19.08,7.61421,7236780.0,132987000.0,5.51143,19.7191772564,-0.317877124931,1685650.0,False
185591,2016-05-23,300427.SZ,16.7,17.37,16.5,17.15,4.00243,5377680.0,91377900.0,6.10533,11.9404553689,-0.673018808568,1343570.0,False
186649,2016-05-23,603108.SH,24.2,25.95,24.05,25.79,4.9654,4784760.0,118721000.0,6.75813,9.34883499094,-0.657916727461,532159.0,False
186650,2016-05-23,603111.SH,12.05,13.08,12.02,12.83,7.27425,9168410.0,116649000.0,6.05096,9.42400269128,-0.554304969343,2557310.0,False
186721,2016-05-23,603703.SH,26.76,29.28,26.35,28.33,5.86697,7437760.0,207843000.0,19.3856,18.3543444822,-0.491692683102,1230070.0,False
191212,2016-05-25,300352.SZ,17.18,18.6,17.18,17.66,4.43525,25195500.0,453171000.0,8.11803,17.8824688494,-0.426716442136,3713370.0,False
193329,2016-05-26,002407.SZ,36.69,38.21,36.02,38.21,4.11444,76041200.0,2824880000.0,16.2163,19.6532791588,-0.430445313956,28937300.0,False
193577,2016-05-26,002656.SZ,12.92,13.89,12.24,13.55,4.87616,4705570.0,61584500.0,1.83739,13.9116124769,-0.37861139136,1739000.0,False
194124,2016-05-26,300417.SZ,36.4,39.23,36.4,38.78,5.38043,1872580.0,70905200.0,6.78982,15.9482405804,-0.446427041996,277485.0,False
194793,2016-05-26,600693.SH,6.18,6.59,6.18,6.57,6.31068,6894890.0,44514000.0,2.01359,3.90403344724,-0.482656797512,1143780.0,False
196513,2016-05-27,002747.SZ,27.42,30.36,27.42,30.36,10.0,5654410.0,166560000.0,9.42402,19.4417705985,-0.391082853647,605555.0,False
196672,2016-05-27,300114.SZ,19.79,21.35,19.74,20.63,4.56158,3873740.0,79449700.0,1.27345,17.5908260474,-0.2962407041,789186.0,False
196899,2016-05-27,300342.SZ,25.51,27.78,25.51,27.05,4.03846,4894800.0,131774000.0,1.72676,15.092451777,-0.287576707314,949620.0,False
198015,2016-05-27,603006.SH,23.1,25.45,22.59,24.98,5.71308,11451900.0,273838000.0,16.6259,16.4302157596,-0.422454452973,1538270.0,False
198186,2016-05-30,000035.SZ,6.32,6.95,6.23,6.73,6.48734,27275800.0,183168000.0,3.36074,14.8680915238,-0.429274084125,2475510.0,False
201120,2016-05-31,000516.SZ,5.78,6.07,5.78,6.05,4.4905,30075200.0,179562000.0,1.55442,14.4114621719,-0.464127546501,8874350.0,False
201163,2016-05-31,000566.SZ,10.2,10.59,10.1,10.58,4.13386,22623600.0,236017000.0,2.28825,4.14021936737,-0.481778996865,4515290.0,False
201293,2016-05-31,000750.SZ,7.02,7.66,6.97,7.66,10.0575,185426000.0,1398120000.0,5.35056,6.77315123373,-0.271343638526,24097500.0,False
201596,2016-05-31,002124.SZ,9.44,9.84,9.44,9.83,4.24178,17190200.0,165592000.0,5.59725,19.5842926822,-0.426002160521,2842460.0,False
201624,2016-05-31,002152.SZ,15.41,16.4,15.32,16.2,6.09037,19700700.0,315944000.0,1.5217,18.6420014534,-0.280319857841,3564530.0,False
201655,2016-05-31,002183.SZ,12.45,13.55,12.42,13.33,7.67367,71090800.0,935783000.0,3.38896,15.9430399705,-0.445599733821,15720500.0,False
201693,2016-05-31,002221.SZ,9.2,9.78,9.17,9.73,6.45514,16703700.0,160780000.0,1.31955,19.2762550661,-0.390694470537,4437420.0,False
201700,2016-05-31,002228.SZ,5.26,5.59,5.22,5.56,6.51341,29013100.0,157979000.0,2.79325,17.6779691769,-0.525435302151,6498060.0,False
201804,2016-05-31,002333.SZ,9.54,9.9,9.34,9.88,5.78158,3195050.0,30913100.0,0.658814,10.8751059623,-0.46529562982,800943.0,False
201823,2016-05-31,002352.SZ,15.16,15.16,15.16,15.16,10.0145,55102.0,835346.0,0.0413935,13.053405213,-0.371371703433,55102.0,True
201889,2016-05-31,002418.SZ,7.39,7.88,7.39,7.77,6.58436,21438900.0,163733000.0,3.87258,16.3044468571,-0.574526338846,5336180.0,False
201937,2016-05-31,002466.SZ,43.05,44.6,42.72,44.5,4.21546,64910800.0,2847330000.0,10.35,8.93036271596,-0.725660034215,12283800.0,False
202063,2016-05-31,002593.SZ,6.84,7.16,6.79,7.15,5.30191,11510800.0,81087300.0,2.52383,15.1773917549,-0.544019642231,3432870.0,False
202088,2016-05-31,002618.SZ,22.07,24.08,22.0,23.71,7.67484,13859500.0,323656000.0,3.79429,18.5351390253,-0.421036566754,2236440.0,False
202102,2016-05-31,002632.SZ,10.8,11.23,10.7,11.2,4.77081,12877300.0,141725000.0,2.45999,11.1636943006,-0.448452465959,2958760.0,False
202151,2016-05-31,002681.SZ,14.28,15.2,14.28,15.13,6.5493,13935900.0,206416000.0,3.23389,12.7202190404,-0.455353768066,3104420.0,False
202231,2016-05-31,002767.SZ,31.31,32.8,30.6,32.79,4.46002,5131570.0,164276000.0,13.6842,11.5071193511,-0.265259478354,987116.0,False
202248,2016-05-31,002786.SZ,26.0,28.34,25.38,27.18,5.51242,45761800.0,1234750000.0,47.9986,13.2700990082,-0.583084073443,4848450.0,False
