bid_spread, ask_spread, long_bid_spread, short_ma_bid_spread, long_ask_spread, short_ma_ask_spread, std
90.0,90.0,93.5440613791,93.234200562,92.5542725451,92.6861062592,3.02736363121
90.0,90.0,93.6507711084,93.6707037515,92.5946977923,92.8353897264,3.05930956263
95.0,95.0,93.6730724124,93.7564647998,92.6344548536,92.9750420021,3.04023939116
95.0,95.0,93.6950050998,93.8366928772,92.6735547733,93.1056844536,3.04023939116
95.0,95.0,93.6339306354,93.5891643045,92.6293637854,92.9053177146,3.05930956263
95.0,95.0,93.5738656662,93.3576053171,92.5859032269,92.7178778621,3.0776975521
95.0,95.0,93.5147935064,93.1409856193,92.5431610248,92.5425309032,3.09541551689
95.0,95.0,93.456697746,92.9383413858,92.5011253054,92.3784966514,3.1124748995
95.0,95.0,93.399562246,92.7487709738,92.4597843913,92.2250452545,3.12888647214
95.0,95.0,93.3433711345,92.5714309109,92.419126798,92.0814939478,3.14466037735
95.0,95.0,93.2881088017,92.4055321425,92.3791412311,91.9472040157,3.15980616494
95.0,95.0,93.2337598959,92.2503365204,92.3398165827,91.8215779502,3.17433282579
95.0,95.0,93.1803093191,92.1051535191,92.3837865565,92.0266374372,3.18824882272
95.0,95.0,93.1277422229,91.969337163,92.3443851258,91.8958866348,3.20156211872
95.0,95.0,93.1586886325,92.1648637977,92.3882795865,92.0961520132,3.20156211872
95.0,95.0,93.1891235311,92.3477758107,92.431448519,92.2834970446,3.20156211872
95.0,95.0,93.1364107455,92.1963064036,92.3912592873,92.1361746547,3.21428020282
95.0,90.0,93.0845692455,92.0546092162,92.3517343404,91.998356935,3.22641011377
95.0,90.0,93.0335846299,91.9220537829,92.3128626984,91.8694306811,3.23795846175
95.0,90.0,92.9834427352,91.7980503131,92.2746335629,91.7488222501,3.24893144827
95.0,90.0,93.0167742602,92.0046277122,92.2370363139,91.6359950082,3.24893144827
95.0,90.0,92.9669102229,91.8752968921,92.2000605071,91.5304469431,3.25933488443
95.0,95.0,92.9178703845,91.7543099958,92.1636958706,91.4317084307,3.26917420766
95.0,95.0,92.8696411219,91.6411287058,92.1279323025,91.3393401448,3.278454497
95.0,95.0,92.8222090373,91.5352494344,92.0927598677,91.2529311032,3.28718048722
100.0,95.0,92.775560954,91.4362010838,92.0581687955,91.1720968385,3.29535658162
100.0,95.0,92.7296839135,91.3435429494,92.0241494766,91.0964776876,3.24652592097
100.0,95.0,92.6845651711,91.2568627591,91.9906924605,91.0257371916,3.19477655278
100.0,95.0,92.640192193,91.1757748392,91.9577884528,90.9595605986,3.13996417177
95.0,95.0,92.5139080246,90.7773377528,91.9254283131,90.8976534632,3.15238005323
95.0,95.0,92.3897111977,90.4046062848,91.8936030518,90.8397403366,3.2231799343
95.0,95.0,92.267567211,90.0559220084,91.7796591997,90.4629828955,3.29034783707
95.0,95.0,92.1474421331,89.7297334917,91.667598717,90.1105323861,3.35410196625
95.0,95.0,92.0293025937,89.4245893955,91.5573904738,89.7808206193,3.41463354142
95.0,95.0,91.913115774,89.1391320151,91.4490038544,89.4723805793,3.47211110933
95.0,95.0,91.7988493976,88.87209124,91.3424087493,89.1838398968,3.52668399492
95.0,90.0,91.6864717216,88.6222789019,91.2375755469,88.9139147421,3.57848509226
95.0,95.0,91.5759515278,88.3885834889,91.1344751246,88.6614041136,3.62763314328
95.0,90.0,91.4672581141,88.1699651993,91.0330788415,88.4251844934,3.67423461417
95.0,90.0,91.3603612858,87.9654513154,90.9333585301,88.2042048487,3.71838525289
95.0,90.0,91.2552313472,87.7741318757,90.8352864883,87.9974819552,3.76017139089
95.0,90.0,91.1518390935,87.5951556257,90.738835472,87.8040960226,3.79967103839
95.0,90.0,90.9675111746,87.1051455853,90.6439786873,87.6231866018,3.93501905967
95.0,90.0,90.8688746263,86.9693297411,90.5506897834,87.4539487565,3.96840823113
95.0,90.0,90.7718684341,86.8422762094,90.3762982167,86.9730488367,3.99978298022
95.0,90.0,90.6764656501,86.7234196798,90.3700784115,87.1683360086,4.02919036532
95.0,95.0,90.5826397716,86.6122313133,90.3639614129,87.351024008,4.05667317173
95.0,90.0,90.5730093621,86.8307970351,90.3579455218,87.5219256849,4.04402851952
95.0,90.0,90.563538133,87.0352617425,90.3520290669,87.6818014472,4.03091353032
95.0,95.0,90.5542234531,87.2265351785,90.3462104046,87.8313626441,4.01732359773
95.0,100.0,90.4624181068,87.0828877476,90.2578432905,87.6486940864,4.0405926408
95.0,95.0,90.3721302042,86.9485078929,90.1709367899,87.477810597,4.06201920232
95.0,95.0,90.2833346636,86.8227977063,90.0854667603,87.3179518488,4.08163229875
95.0,90.0,90.1960068179,86.7051978542,90.0014094584,87.1684065682,4.09945795875
95.0,90.0,90.1101224077,86.5951850895,89.9187415335,87.0285093703,4.11551940829
95.0,90.0,90.0256575745,86.4922699224,89.8374400206,86.897637798,4.12983723112
95.0,90.0,89.9425888543,86.3959944435,89.7574823343,86.775209553,4.14242950721
95.0,90.0,89.8608931708,86.3059302859,89.6788462626,86.6606799044,4.15331193146
95.0,90.0,89.7805478291,86.2216767191,89.6015099608,86.5535392654,4.16249791458
100.0,90.0,89.7841751377,86.4654395114,89.608096573,86.7758915709,4.14138161326
100.0,90.0,89.7877424908,86.6934756719,89.6145743156,86.9838985663,4.04638899377
100.0,90.0,89.7912508794,86.9067998221,89.6209449881,87.1784857556,3.94735319198
95.0,90.0,89.7947012781,87.1063611239,89.5445657321,87.0379382875,3.84396171504
95.0,90.0,89.7980946454,87.293047503,89.4694489431,86.9064583979,3.81790372965
95.0,90.0,89.801431924,87.4676895996,89.395573754,86.783461082,3.79120876356
85.0,100.0,89.887358669,87.9536451093,89.4055642704,86.9909797218,3.79120876356
90.0,90.0,89.8892205092,88.0856680055,89.4153896544,87.1851100624,3.76294063496
90.0,90.0,89.8910515752,88.2091732954,89.4250526353,87.3667158648,3.76294063496
95.0,90.0,89.8928523756,88.3247105022,89.3519112694,87.2140245187,3.76294063496
95.0,95.0,89.8946234107,88.4327936956,89.3626234798,87.3937648723,3.73585294441
95.0,95.0,89.8963651725,88.5339037798,89.2905140008,87.2393284289,3.70809924355
95.0,95.0,89.8980781449,88.6284906327,89.219596414,87.0948556271,3.67966446236
90.0,90.0,89.8997628036,88.716975108,89.2324956469,87.2822842963,3.65053268563
90.0,90.0,89.9014196168,88.7997509075,89.2451816692,87.4576207933,3.65053268563
90.0,85.0,89.9030490446,88.8771863328,89.2576580053,87.6216452582,3.65053268563
90.0,90.0,89.9046515397,88.9496259242,89.2699281209,87.7750874996,3.65053268563
95.0,95.0,89.9062275473,89.0173919936,89.1993507966,87.5960495964,3.65053268563
95.0,95.0,89.9077775052,89.0807860586,89.2125846677,87.7511431709,3.62068708949
90.0,95.0,89.909301844,89.1400901838,89.2255997972,87.8962307082,3.59010987142
90.0,90.0,89.9108009871,89.1955682365,89.1557551724,87.7093771142,3.59010987142
90.0,90.0,89.9122753509,89.2474670599,89.1697096324,87.8571592358,3.59010987142
95.0,95.0,89.9137253451,89.2960175722,89.1834334401,87.9954070271,3.59010987142
95.0,95.0,89.9151513725,89.3414357933,89.11428578,87.8021549608,3.5587821731
90.0,90.0,89.9165538291,89.3839238067,89.0462810563,87.6213707698,3.52668399492
90.0,90.0,89.9179331047,89.4236706579,89.1446896339,88.0974113653,3.52668399492
90.0,90.0,89.9192895823,89.4608531961,89.1588269953,88.2201590191,3.52668399492
90.0,90.0,89.9206236388,89.4956368608,89.0900860533,88.0124068243,3.52668399492
90.0,90.0,89.9219356447,89.5281764182,89.0224813251,87.818057997,3.52668399492
90.0,95.0,89.9232259647,89.5586166493,88.9559940305,87.6362478036,3.52668399492
95.0,95.0,89.924494957,89.5870929945,89.0558949556,88.1113285905,3.52668399492
95.0,95.0,89.9257429742,89.6137321561,89.0714999976,88.2331783588,3.49379410129
90.0,90.0,89.9269703631,89.6386526622,89.004202477,88.0245862067,3.46008991534
95.0,95.0,89.9281774645,89.6619653937,88.9380173121,87.8294516127,3.46008991534
90.0,95.0,89.9293646139,89.6837740779,88.955570745,87.9694869925,3.42554740151
90.0,90.0,89.9305321409,89.7041757503,88.8901894103,87.7779071865,3.42554740151
90.0,90.0,90.0143249981,90.045841831,88.908533387,87.9212680132,3.46008991534
90.0,90.0,90.0140882213,90.0428842935,88.9265741575,88.0553797543,3.46008991534
90.0,90.0,90.0138553581,90.0401175649,88.9443167334,88.180839125,3.46008991534
90.0,90.0,90.0136263439,90.0375293349,88.9617660436,88.2982043427,3.46008991534
90.0,90.0,90.0134011151,90.0351080875,88.8962823073,88.0854169658,3.46008991534
90.0,90.0,90.0131796091,90.0328430496,88.8318809469,87.8863578067,3.46008991534
90.0,90.0,90.0956063924,90.3533047883,88.7685440717,87.700141174,3.49379410129
90.0,90.0,90.0940261214,90.330510931,88.623609459,87.2033578725,3.49379410129
90.0,90.0,90.1751165988,90.6317682903,88.5637150877,87.0612057517,3.52668399492
90.0,90.0,90.1722221095,90.5910090457,88.422166078,86.6056440903,3.52668399492
90.0,90.0,90.1693754631,90.5528794299,88.3656013495,86.5020541489,3.52668399492
90.0,90.0,90.1665758687,90.5172097893,88.3099715751,86.4051474297,3.52668399492
90.0,90.0,90.2464671766,90.8064220609,88.2552613011,86.3144927568,3.5587821731
90.0,90.0,90.3250379671,91.0769754763,88.2014553292,86.2296867725,3.59010987142
90.0,90.0,90.3196654387,91.0074931875,88.0658940841,85.8277714968,3.59010987142
95.0,95.0,90.3143817124,90.9424936271,88.0152181488,85.7743668841,3.59010987142
90.0,90.0,90.1438960643,90.2365262963,87.8827352042,85.4018270852,3.66832348931
90.0,90.0,90.141517617,90.2212665352,87.9177313165,85.6984834022,3.66832348931
100.0,100.0,90.0565338547,89.8844106297,87.7868597245,85.3308393118,3.69308663436
100.0,95.0,89.8903101546,89.2467067181,87.6581512993,84.9869141949,3.67423461417
95.0,95.0,89.8094785818,88.9727256395,87.6142149142,84.9877584404,3.56852560591
95.0,95.0,89.64733844,88.3938401144,87.5710047504,84.9885482184,3.63145976158
95.0,95.0,89.4878783005,87.8523020425,87.5285088041,84.989287043,3.68908864084
95.0,95.0,89.4136984938,87.6682825559,87.4867152701,84.9899782015,3.66832348931
100.0,95.0,89.3407447997,87.4961352942,87.4456125384,84.9906247692,3.64553570214
100.0,95.0,89.2689969518,87.3350943075,87.4051891906,84.9912296228,3.51978534699
95.0,95.0,89.1984350187,87.1844430619,87.3654339974,84.9917954536,3.38475955161
95.0,95.0,89.1290393986,87.0435112514,87.3263359148,84.9923247792,3.35177191945
90.0,90.0,88.9781461854,86.5890911707,87.2052394534,84.6702393095,3.39116499156
90.0,90.0,88.912391703,86.4865691597,87.1687892145,84.6915141928,3.40317458004
90.0,90.0,88.8477240715,86.3906614719,87.1329414589,84.7114165029,3.41463354142
90.0,90.0,88.7841253265,86.300941377,87.0976862282,84.7300347931,3.42554740151
90.0,90.0,88.6389331724,85.8944290301,86.9803691004,84.424871258,3.5056997241
90.0,90.0,88.5787855166,85.8367239314,86.8649910988,84.139395693,3.51484945149
90.0,90.0,88.519632037,85.7827417422,86.8341647996,84.1949185515,3.52348273099
90.0,90.0,88.4614563009,85.732242275,86.8038480261,84.2468592901,3.53160335007
90.0,95.0,88.4042421471,85.6850008379,86.7740323562,84.2954490133,3.5392148376
90.0,90.0,88.3479736819,85.6408072355,86.6620648792,84.0183232705,3.54632047183
95.0,95.0,88.375279902,85.9220454783,86.6345927325,84.0816572531,3.54632047183
95.0,95.0,88.4021347797,86.1851393184,86.6075746708,84.1409051722,3.49379410129
90.0,90.0,88.4285457751,86.4312593624,86.5810031886,84.196330645,3.43996124009
90.0,90.0,88.454520225,86.6615006939,86.5548709045,84.2481802808,3.43996124009
90.0,90.0,88.3974207172,86.5543071007,86.4465259309,83.9741041337,3.44576027734
90.0,90.0,88.3412650029,86.4540292233,86.3399717833,83.7177103186,3.45104654014
95.0,90.0,88.2860374822,86.3602208863,86.2351788612,83.47785804,3.45582238162
90.0,90.0,88.231722813,86.2724647001,86.1321180536,83.2534801019,3.40317458004
90.0,90.0,88.0956612789,85.8677895581,86.0307607304,83.0435781598,3.46986030779
90.0,90.0,88.0444933239,85.811803135,85.9310787349,82.8472182786,3.47211110933
90.0,90.0,87.9941711202,85.7594287392,85.8330443756,82.6635267767,3.47386072452
90.0,90.0,87.9446806885,85.7104333367,85.8192750471,82.8142669847,3.47510991033
90.0,90.0,87.8960082804,85.6645989279,85.8057333108,82.9552820179,3.47585920633
90.0,90.0,87.8481403749,85.6217215777,85.8750600329,83.4097799523,3.47610893577
90.0,90.0,87.8010636745,85.5816105081,85.9432408588,83.8349554392,3.47585920633
85.0,90.0,87.7547651014,85.5440872496,85.9276501008,83.9101196044,3.47510991033
85.0,90.0,87.7092317939,85.5089848464,85.9123170413,83.9804344686,3.47510991033
85.0,85.0,87.6644511031,85.4761471143,85.8972374208,84.04621289,3.47510991033
85.0,85.0,87.620410589,85.4454279457,85.8824070502,84.1077475423,3.47510991033
85.0,85.0,87.5770980173,85.4166906589,85.8678218097,84.165312217,3.47510991033
85.0,85.0,87.5345013559,85.3898073905,85.8534776475,84.2191630417,3.47510991033
85.0,85.0,87.4926087715,85.3646585266,85.839370579,84.2695396196,3.47510991033
85.0,85.0,87.4514086265,85.3411321701,85.8254966851,84.3166660958,3.47510991033
85.0,85.0,87.4935341037,85.6417042881,85.7292074837,84.038171509,3.47585920633
85.0,85.0,87.5349632921,85.9228846566,85.6345098394,83.7776443148,3.47610893577
85.0,85.0,87.5757077005,86.1859243562,85.5413774453,83.5339253268,3.47585920633
85.0,85.0,87.5331340195,86.1094131074,85.4497844297,83.3059301444,3.47585920633
85.0,85.0,87.4912640357,86.0378380682,85.3597053482,83.0926443286,3.47585920633
80.0,85.0,87.5327307458,86.2934614187,85.3537598053,83.2156995332,3.47510991033
85.0,85.0,87.5735120558,86.5325929401,85.3479125358,83.3308156924,3.41158158174
85.0,80.0,87.6136192946,86.7562966213,85.3421619153,83.4385050026,3.40929081905
85.0,90.0,87.5704189757,86.6429871619,85.2538617184,83.2166659701,3.40929081905
85.0,90.0,87.5279327116,86.5369879902,85.1670210288,83.0091391334,3.40929081905
90.0,90.0,87.4861486998,86.4378274747,85.1642603507,83.1375817699,3.40929081905
90.0,90.0,87.4450553329,86.3450644118,85.1615453035,83.2577377848,3.41158158174
90.0,90.0,87.4046411952,86.2582860626,85.1588751332,83.3701417986,3.41336222319
85.0,85.0,87.3648950597,86.1771063167,85.156249098,83.4752939407,3.41463354142
85.0,85.0,87.3258058852,86.1011639737,85.1536664683,83.5736620735,3.41463354142
85.0,85.0,87.2873628127,86.0301211366,85.1511265266,83.6656838752,3.41463354142
85.0,85.0,87.2495551629,85.9636617085,85.1486285675,83.7517687865,3.41463354142
85.0,85.0,87.2123724329,85.9014899853,85.146171897,83.8322998325,3.41463354142
85.0,85.0,87.1758042935,85.8433293411,85.1437558326,83.9076353272,3.41463354142
85.0,85.0,87.1398405862,85.7889209965,85.1413797031,83.9781104674,3.41463354142
85.0,85.0,87.1871159484,86.0606035129,85.1390428485,84.0440388243,3.41336222319
85.0,85.0,87.1509652716,85.9921774798,85.1367446196,84.1057137389,3.41336222319
90.0,90.0,87.1154121266,85.9281660295,85.134484378,84.1634096267,3.41336222319
90.0,90.0,87.163091265,86.1908649953,85.1322614957,84.2173831992,3.41336222319
90.0,90.0,87.1273376904,86.1140349956,85.1300753553,84.2678746057,3.41463354142
90.0,85.0,87.0921750839,86.0421617701,85.1279253494,84.3151085021,3.41539610522
90.0,85.0,87.0575936776,85.9749255269,85.1258108808,84.3592950503,3.41565025532
90.0,85.0,87.0235838647,85.9120271058,85.1237313621,84.4006308535,3.41539610522
95.0,90.0,86.9901361975,85.8531866473,85.1216862156,84.4392998307,3.41463354142
90.0,90.0,86.9572413844,85.7981423475,85.2023195013,84.7980546804,3.34995854037
90.0,90.0,86.9248902871,85.7466492928,85.2816200054,85.1336640558,3.34762560963
90.0,85.0,86.8930739187,85.6984783707,85.2769651293,85.1250405684,3.34477204006
90.0,90.0,86.7791388126,85.3308346049,85.2723871933,85.1169734349,3.3993463424
90.0,85.0,86.7497315595,85.3094904368,85.2678849256,85.1094267617,3.39500245459
90.0,85.0,86.7208103767,85.2895233119,85.2634570756,85.1023669706,3.39014093447
90.0,90.0,86.69236723,85.2708443885,85.2591024132,85.0957626499,3.38475955161
90.0,90.0,86.6643942179,85.253370557,85.2548197287,85.0895844145,3.37885582212
90.0,90.0,86.6368835697,85.2370240694,85.2506078324,85.0838047748,3.37242700275
90.0,90.0,86.692472271,85.5443128392,85.3291101822,85.4009786603,3.37242700275
90.0,85.0,86.7471421508,85.831776527,85.4063149726,85.6976897145,3.37242700275
90.0,90.0,86.8009083963,86.1006941704,85.4822436507,85.97525812,3.37242700275
90.0,90.0,86.8537859435,86.3522622884,85.5569173094,86.2349188864,3.37242700275
90.0,85.0,86.9884341097,86.9101808505,85.7130013208,86.8004079905,3.43996124009
90.0,90.0,87.1208566864,87.4321046666,85.8665054312,87.3294139266,3.5056997241
90.0,90.0,87.1684458321,87.5977753332,85.9348276555,87.5017098023,3.5056997241
90.0,85.0,87.2152483803,87.7527575698,86.0020205868,87.6628898151,3.5056997241
90.0,85.0,87.2612773327,87.8977409524,86.0681028912,87.8136711173,3.5056997241
90.0,95.0,87.3065454759,88.0333705684,86.133092926,87.9547245936,3.5056997241
90.0,90.0,87.3510653854,88.1602498865,86.1970087454,88.0866778457,3.5056997241
90.0,85.0,87.3948494286,88.2789434422,86.1772234769,87.8875373395,3.5056997241
90.0,85.0,87.4379097687,88.3899793492,86.1577652376,87.7012446079,3.5056997241
90.0,85.0,87.4802583675,88.4938516492,86.2212732502,87.8495514074,3.5056997241
90.0,95.0,87.5219069896,88.5910225106,86.2837315436,87.9882900263,3.5056997241
90.0,90.0,87.5628672046,88.6819242841,86.3451574685,88.1180777665,3.5056997241
90.0,85.0,87.6857950194,89.0895420722,86.4055680889,88.2394921042,3.5697416651
90.0,85.0,87.8066909695,89.4708619385,86.5476248147,88.6756539039,3.6321768037
90.0,90.0,87.9255886394,89.8275805231,86.6873334954,89.0836762327,3.69308663436
90.0,85.0,87.9598764305,89.8387043604,86.8247329418,89.4653745402,3.69308663436
95.0,90.0,88.0762421093,90.1716911758,86.9598613229,89.8224471506,3.7525454324
90.0,90.0,88.1080397604,90.1606143258,87.010111549,89.8339021731,3.69308663436
90.0,90.0,88.2219564586,90.4728327564,87.0595311928,89.8446181619,3.7525454324
90.0,90.0,88.3339902361,90.7649080624,87.108133983,89.8546427966,3.81062112172
90.0,85.0,88.4441722157,91.0381398003,87.1559334213,89.8640206807,3.86737601252
90.0,85.0,88.5525330055,91.2937436842,87.2029427862,89.87279354,3.92286743198
95.0,85.0,88.5764580798,91.2102763497,87.1665305088,89.5584197633,3.92286743198
90.0,80.0,88.7652769545,91.7773552949,87.2960093433,89.909489456,4.02919036532
95.0,85.0,88.7856855999,91.6626872113,87.4233480319,90.2379094911,4.02919036532
90.0,80.0,88.8057569123,91.5554170687,87.4659373206,90.2225604916,3.97562014729
90.0,85.0,88.9081410956,91.7776482255,87.5904672822,90.5307823954,4.02919036532
90.0,85.0,89.0088329783,91.9855418884,87.7129388974,90.8191190151,4.08163229875
95.0,85.0,88.9425712762,91.5348617666,87.6680969322,90.4436919818,4.08056879205
95.0,85.0,88.8774048088,91.1132577816,87.6239961564,90.0924860475,4.0257418226
90.0,80.0,88.8133154731,90.7188540538,87.5806243191,89.7639385606,3.96840823113
90.0,85.0,88.7502854653,90.3498957277,87.5379693717,89.4565876857,3.96512575112
80.0,80.0,88.6882972758,90.0047411647,87.4960194647,89.1690658995,3.96140231904
90.0,90.0,88.6273336845,89.6818546379,87.4547629447,88.900093906,3.91223153144
85.0,80.0,88.5673777558,89.3797995,87.4141883505,88.6484749443,3.90845770946
80.0,80.0,88.5084128342,89.0972317903,87.3742844109,88.413089464,3.90845770946
85.0,85.0,88.5330671675,89.1554749006,87.4176846685,88.5154707889,3.86198531271
80.0,85.0,88.5573139912,89.2099603909,87.4603675666,88.6112468671,3.86490620844
80.0,85.0,88.663804669,89.5835113334,87.5849895903,89.0234244886,3.8709656418
